ID;escolaridade;idade;luz;renda_pc;tratado;conjuge;tempo
1985;3;42;1;200;0;1;0
1983;2;42;1;220;0;1;0
1988;5;42;1;225;0;1;0
2002;4;42;1;255;0;0;0
1989;2;42;1;340;0;1;0
2005;7;42;1;353;0;1;0
1976;3;42;1;405;0;1;0
2007;3;42;1;408;0;1;0
1999;1;42;1;500;0;1;0
2004;2;42;1;510;0;0;0
1993;6;42;1;1833;0;1;0
2023;1;42;1;0;1;1;0
2026;2;42;1;0;1;1;0
2028;2;42;1;0;1;1;0
2022;3;42;1;0;1;1;0
2051;4;42;1;0;1;1;0
2040;2;42;1;11;1;1;0
2031;3;42;1;16;1;1;0
2057;2;42;1;17;1;1;0
2015;2;42;1;25;1;1;0
2016;1;42;1;29;1;1;0
2060;2;42;1;43;1;1;0
2045;2;42;1;45;1;1;0
2039;2;42;1;50;1;1;0
2043;3;42;1;53;1;1;0
2044;3;42;0;69;1;1;0
2033;2;42;1;73;1;1;0
2008;4;42;1;75;1;1;0
2011;3;42;1;78;1;1;0
2017;3;42;1;85;1;1;0
2027;2;42;1;102;1;1;0
2056;2;42;1;102;1;1;0
2046;3;42;1;116;1;1;0
2021;2;42;1;125;1;1;0
2019;4;42;1;125;1;0;0
2054;5;42;1;128;1;1;0
2049;5;42;1;128;1;1;0
2029;1;42;1;130;1;1;0
2048;2;42;1;130;1;1;0
2009;3;42;1;135;1;1;0
2010;4;42;1;150;1;1;0
2035;4;42;1;160;1;1;0
2052;2;42;1;163;1;1;0
2012;2;42;1;167;1;1;0
2059;2;42;1;175;1;1;0
2032;4;42;1;200;1;1;0
2058;2;42;1;202;1;1;0
2050;3;42;1;225;1;1;0
2047;4;42;1;230;1;1;0
2018;1;42;1;253;1;1;0
2020;2;42;1;253;1;1;0
2038;2;42;1;310;1;1;0
2014;3;42;1;333;1;1;0
2042;3;42;1;337;1;1;0
2036;2;42;1;340;1;1;0
2030;7;42;1;342;1;1;0
2037;2;42;1;375;1;1;0
2025;3;42;1;500;1;1;0
2013;2;42;1;580;1;1;0
2041;3;42;1;690;1;1;0
2034;3;42;1;760;1;1;0
2053;2;42;1;955;1;1;0
2024;4;42;1;1000;1;1;0
2055;4;42;1;1935;1;1;0
1895;3;43;1;0;0;1;0
1905;3;43;1;0;0;1;0
1918;4;43;1;0;0;1;0
1920;2;43;1;25;0;1;0
1910;1;43;1;28;0;1;0
1904;2;43;1;38;0;1;0
1916;1;43;1;56;0;1;0
1914;4;43;1;56;0;1;0
1915;4;43;0;57;0;1;0
1922;2;43;0;63;0;1;0
1903;3;43;1;63;0;1;0
1927;2;43;1;75;0;1;0
1924;2;43;1;85;0;1;0
1900;2;43;1;100;0;1;0
1928;4;43;1;115;0;1;0
1896;2;43;1;133;0;1;0
1898;2;43;1;150;0;1;0
1926;3;43;1;150;0;1;0
1921;1;43;1;157;0;0;0
1907;3;43;1;167;0;1;0
1908;3;43;1;170;0;1;0
1925;3;43;1;200;0;1;0
1913;1;43;1;203;0;1;0
1901;3;43;1;204;0;0;0
1912;3;43;1;262;0;0;0
1906;4;43;1;300;0;1;0
1909;4;43;1;355;0;1;0
1911;5;43;1;514;0;1;0
1923;2;43;1;625;0;0;0
1902;5;43;1;625;0;1;0
1899;2;43;1;667;0;1;0
1917;7;43;1;700;0;1;0
1919;8;43;1;855;0;0;0
1897;7;43;1;3503;0;1;0
1949;1;43;1;0;1;1;0
1938;2;43;1;0;1;1;0
1946;2;43;1;0;1;1;0
1958;2;43;1;0;1;1;0
1959;2;43;1;0;1;1;0
1962;2;43;1;0;1;1;0
1971;3;43;1;0;1;1;0
1951;4;43;1;56;1;1;0
1942;3;43;1;67;1;1;0
1945;3;43;1;78;1;1;0
1930;3;43;1;85;1;1;0
1937;2;43;1;88;1;1;0
1936;3;43;1;106;1;1;0
1932;3;43;1;107;1;1;0
1940;3;43;1;139;1;1;0
1953;3;43;1;140;1;1;0
1948;1;43;1;150;1;1;0
1944;3;43;1;170;1;1;0
1935;5;43;1;170;1;1;0
1968;3;43;1;175;1;1;0
1964;1;43;1;210;1;0;0
1963;1;43;1;255;1;1;0
1969;1;43;1;255;1;1;0
1957;2;43;1;255;1;0;0
1933;2;43;1;255;1;1;0
1950;4;43;1;285;1;0;0
1956;2;43;1;288;1;1;0
1954;2;43;1;308;1;1;0
1929;3;43;1;320;1;1;0
1972;3;43;1;333;1;1;0
1939;5;43;1;356;1;1;0
1955;3;43;1;375;1;1;0
1967;3;43;1;378;1;1;0
1943;3;43;1;400;1;1;0
1965;5;43;1;400;1;0;0
1952;3;43;1;417;1;1;0
1934;3;43;1;450;1;1;0
1947;3;43;1;450;1;1;0
1931;5;43;1;472;1;1;0
1970;5;43;1;550;1;0;0
1960;2;43;0;610;1;1;0
1941;7;43;1;625;1;1;0
1966;4;43;1;1000;1;0;0
1961;3;43;1;2750;1;1;0
1844;2;44;1;0;0;1;0
1836;3;44;1;0;0;1;0
1830;2;44;1;27;0;1;0
1832;2;44;1;29;0;1;0
1828;7;44;1;63;0;1;0
1841;1;44;0;91;0;1;0
1820;3;44;1;100;0;1;0
1849;2;44;1;102;0;0;0
1826;1;44;1;116;0;1;0
1827;4;44;1;129;0;1;0
1833;3;44;1;150;0;1;0
1822;5;44;1;153;0;1;0
1846;3;44;1;167;0;1;0
1824;2;44;1;190;0;1;0
1838;2;44;1;200;0;0;0
1835;2;44;1;200;0;1;0
1837;2;44;1;200;0;1;0
1847;7;44;1;204;0;1;0
1839;2;44;1;255;0;0;0
1829;2;44;1;255;0;1;0
1843;2;44;1;270;0;1;0
1831;1;44;1;300;0;1;0
1834;2;44;1;300;0;0;0
1842;7;44;1;300;0;1;0
1845;4;44;1;400;0;1;0
1823;1;44;1;466;0;1;0
1825;8;44;1;532;0;1;0
1840;1;44;1;618;0;1;0
1848;3;44;1;670;0;1;0
1821;7;44;1;1500;0;1;0
1892;3;44;1;0;1;1;0
1856;4;44;1;0;1;1;0
1886;1;44;1;23;1;1;0
1857;1;44;1;31;1;1;0
1864;2;44;1;50;1;1;0
1852;3;44;1;50;1;1;0
1851;2;44;1;71;1;1;0
1874;3;44;0;80;1;1;0
1883;1;44;0;81;1;1;0
1884;1;44;1;85;1;0;0
1894;2;44;1;86;1;1;0
1889;3;44;1;113;1;1;0
1867;1;44;1;125;1;1;0
1859;2;44;1;125;1;1;0
1855;3;44;1;128;1;1;0
1885;8;44;1;139;1;1;0
1866;2;44;1;150;1;1;0
1871;1;44;1;153;1;0;0
1868;2;44;1;162;1;1;0
1875;1;44;1;170;1;1;0
1865;3;44;1;175;1;1;0
1880;4;44;1;178;1;1;0
1862;1;44;1;184;1;1;0
1881;4;44;1;240;1;1;0
1873;2;44;1;250;1;1;0
1887;7;44;1;250;1;0;0
1870;1;44;1;255;1;1;0
1882;3;44;1;256;1;1;0
1893;2;44;1;275;1;1;0
1850;7;44;1;300;1;1;0
1861;2;44;1;303;1;1;0
1853;7;44;1;320;1;1;0
1878;2;44;1;340;1;1;0
1858;4;44;1;340;1;1;0
1860;4;44;1;340;1;1;0
1877;3;44;1;367;1;1;0
1876;3;44;1;500;1;1;0
1890;7;44;1;500;1;1;0
1891;7;44;1;500;1;1;0
1863;8;44;1;503;1;1;0
1854;2;44;1;536;1;1;0
1872;7;44;1;600;1;1;0
1879;2;44;1;610;1;1;0
1888;4;44;1;1200;1;1;0
1869;4;44;1;1216;1;1;0
1748;3;45;1;0;0;1;0
1780;3;45;1;11;0;1;0
1779;3;45;1;34;0;1;0
1764;2;45;1;50;0;1;0
1766;2;45;1;50;0;1;0
1765;2;45;1;57;0;1;0
1772;4;45;1;62;0;1;0
1771;5;45;1;67;0;1;0
1745;3;45;1;70;0;1;0
1757;3;45;1;70;0;1;0
1758;4;45;1;76;0;1;0
1768;1;45;1;84;0;1;0
1756;3;45;1;100;0;1;0
1744;2;45;1;110;0;1;0
1778;5;45;1;119;0;1;0
1753;3;45;1;123;0;1;0
1752;2;45;1;128;0;1;0
1747;3;45;1;138;0;1;0
1762;2;45;1;150;0;1;0
1746;3;45;1;170;0;1;0
1749;2;45;1;200;0;1;0
1763;4;45;1;200;0;1;0
1755;1;45;1;205;0;1;0
1770;3;45;1;237;0;1;0
1759;1;45;1;244;0;1;0
1742;2;45;1;250;0;0;0
1761;4;45;1;250;0;1;0
1760;2;45;1;253;0;1;0
1774;2;45;1;255;0;1;0
1773;2;45;1;290;0;1;0
1754;5;45;1;342;0;1;0
1777;5;45;1;370;0;1;0
1769;2;45;1;425;0;1;0
1776;2;45;1;437;0;1;0
1775;3;45;1;500;0;1;0
1767;4;45;1;602;0;1;0
1750;8;45;1;625;0;0;0
1751;4;45;1;650;0;1;0
1743;4;45;1;1005;0;1;0
1798;1;45;0;0;1;1;0
1818;1;45;1;14;1;1;0
1791;1;45;1;20;1;1;0
1788;2;45;1;20;1;1;0
1781;2;45;1;23;1;1;0
1813;2;45;1;30;1;1;0
1797;2;45;0;33;1;1;0
1806;4;45;1;52;1;1;0
1804;3;45;1;62;1;1;0
1815;1;45;1;85;1;1;0
1793;3;45;1;100;1;1;0
1782;3;45;1;162;1;1;0
1802;3;45;1;170;1;1;0
1816;4;45;1;191;1;1;0
1790;1;45;1;200;1;1;0
1795;3;45;1;203;1;1;0
1814;4;45;1;225;1;0;0
1805;4;45;1;232;1;1;0
1789;4;45;1;250;1;1;0
1800;4;45;1;267;1;0;0
1792;2;45;1;270;1;1;0
1807;6;45;1;270;1;1;0
1786;3;45;1;313;1;1;0
1796;4;45;1;365;1;1;0
1812;3;45;1;400;1;1;0
1803;5;45;1;400;1;1;0
1794;7;45;1;433;1;1;0
1784;2;45;1;453;1;1;0
1817;7;45;1;500;1;1;0
1799;5;45;1;503;1;1;0
1785;7;45;1;550;1;1;0
1801;2;45;1;610;1;1;0
1810;2;45;1;637;1;0;0
1787;3;45;1;638;1;1;0
1783;2;45;1;700;1;1;0
1808;5;45;1;1000;1;0;0
1811;2;45;1;1200;1;0;0
1809;5;45;1;3000;1;1;0
1819;2;45;1;4000;1;0;0
1694;1;46;1;22;0;1;0
1676;2;46;1;48;0;0;0
1693;2;46;1;53;0;1;0
1692;2;46;1;66;0;1;0
1685;2;46;1;67;0;1;0
1686;2;46;1;80;0;1;0
1681;1;46;1;100;0;1;0
1690;2;46;1;102;0;1;0
1679;3;46;1;125;0;1;0
1678;6;46;1;139;0;1;0
1691;4;46;1;159;0;1;0
1689;1;46;1;167;0;1;0
1673;2;46;1;170;0;1;0
1677;4;46;1;205;0;1;0
1684;5;46;0;220;0;1;0
1682;5;46;1;225;0;1;0
1672;2;46;1;233;0;1;0
1680;2;46;1;250;0;1;0
1671;2;46;1;253;0;1;0
1675;2;46;1;375;0;0;0
1687;2;46;1;422;0;1;0
1674;3;46;1;555;0;1;0
1688;8;46;1;600;0;0;0
1695;4;46;1;633;0;1;0
1683;3;46;1;1000;0;1;0
1705;2;46;1;0;1;1;0
1723;2;46;1;0;1;1;0
1701;3;46;1;0;1;1;0
1737;7;46;1;0;1;1;0
1738;2;46;1;63;1;1;0
1702;2;46;1;100;1;1;0
1697;1;46;1;102;1;1;0
1728;1;46;1;103;1;1;0
1709;2;46;1;115;1;0;0
1710;5;46;1;120;1;1;0
1724;4;46;1;121;1;1;0
1731;2;46;1;129;1;1;0
1708;3;46;1;130;1;1;0
1698;3;46;1;150;1;1;0
1718;5;46;1;150;1;1;0
1712;2;46;1;157;1;1;0
1699;2;46;1;158;1;1;0
1706;1;46;1;160;1;1;0
1714;3;46;0;197;1;1;0
1730;2;46;1;213;1;1;0
1711;2;46;1;250;1;1;0
1719;2;46;1;250;1;1;0
1696;3;46;1;262;1;1;0
1732;1;46;1;270;1;1;0
1720;3;46;1;300;1;1;0
1736;2;46;1;303;1;1;0
1741;4;46;1;352;1;0;0
1707;2;46;0;355;1;1;0
1740;2;46;1;370;1;0;0
1735;4;46;1;378;1;1;0
1703;2;46;1;383;1;1;0
1733;4;46;1;400;1;0;0
1716;8;46;1;467;1;1;0
1704;3;46;1;500;1;1;0
1725;7;46;1;500;1;1;0
1739;1;46;1;510;1;0;0
1727;5;46;1;600;1;1;0
1715;2;46;1;610;1;1;0
1700;3;46;1;610;1;1;0
1717;2;46;1;638;1;1;0
1726;8;46;1;670;1;0;0
1722;2;46;1;762;1;1;0
1713;8;46;1;790;1;1;0
1721;7;46;1;830;1;1;0
1729;2;46;1;1000;1;1;0
1734;7;46;1;1500;1;0;0
1599;2;47;1;0;0;1;0
1608;2;47;1;0;0;1;0
1605;2;47;1;30;0;0;0
1591;2;47;1;33;0;1;0
1602;4;47;1;40;0;1;0
1585;1;47;1;43;0;0;0
1618;1;47;1;48;0;1;0
1590;1;47;1;50;0;1;0
1598;2;47;1;80;0;1;0
1592;4;47;1;100;0;1;0
1619;2;47;1;108;0;1;0
1588;2;47;1;110;0;1;0
1617;2;47;1;134;0;1;0
1604;3;47;1;139;0;1;0
1587;1;47;1;200;0;1;0
1609;2;47;1;200;0;1;0
1578;3;47;1;200;0;1;0
1582;3;47;1;200;0;1;0
1589;4;47;1;200;0;1;0
1616;7;47;1;200;0;1;0
1596;2;47;1;225;0;1;0
1594;2;47;1;228;0;1;0
1611;3;47;1;233;0;1;0
1577;7;47;1;244;0;1;0
1607;2;47;0;250;0;0;0
1615;5;47;1;255;0;1;0
1595;4;47;1;260;0;1;0
1606;3;47;1;300;0;1;0
1579;1;47;1;360;0;1;0
1601;6;47;1;400;0;1;0
1584;3;47;1;402;0;0;0
1612;3;47;1;453;0;1;0
1586;3;47;1;462;0;1;0
1581;5;47;1;501;0;1;0
1610;5;47;1;506;0;1;0
1593;7;47;1;510;0;0;0
1613;7;47;1;600;0;1;0
1614;4;47;1;633;0;1;0
1583;3;47;1;765;0;1;0
1580;2;47;1;800;0;1;0
1603;3;47;1;860;0;0;0
1600;2;47;1;1480;0;1;0
1597;4;47;1;2200;0;1;0
1628;2;47;1;0;1;1;0
1636;2;47;1;0;1;1;0
1643;7;47;1;25;1;1;0
1652;2;47;1;29;1;1;0
1641;2;47;1;33;1;1;0
1668;5;47;1;63;1;1;0
1654;3;47;1;72;1;1;0
1647;3;47;1;80;1;1;0
1630;1;47;1;100;1;1;0
1642;1;47;1;100;1;1;0
1627;3;47;1;100;1;1;0
1632;2;47;1;102;1;1;0
1648;2;47;1;120;1;1;0
1657;2;47;1;120;1;1;0
1621;2;47;1;125;1;1;0
1629;1;47;1;126;1;1;0
1639;1;47;1;128;1;1;0
1633;2;47;1;128;1;1;0
1620;3;47;1;128;1;0;0
1638;3;47;1;152;1;0;0
1656;1;47;1;167;1;1;0
1651;2;47;1;170;1;1;0
1649;5;47;1;170;1;1;0
1664;5;47;1;170;1;1;0
1665;5;47;1;173;1;1;0
1662;5;47;1;175;1;0;0
1670;1;47;1;180;1;0;0
1625;2;47;0;180;1;1;0
1631;2;47;1;200;1;1;0
1645;2;47;1;200;1;1;0
1663;3;47;1;213;1;1;0
1667;2;47;1;237;1;1;0
1646;2;47;1;238;1;1;0
1635;3;47;1;255;1;1;0
1623;4;47;1;257;1;1;0
1637;4;47;1;267;1;1;0
1634;2;47;1;275;1;1;0
1659;2;47;1;280;1;1;0
1624;2;47;1;300;1;1;0
1644;2;47;1;300;1;1;0
1661;2;47;1;313;1;1;0
1626;7;47;1;328;1;1;0
1658;7;47;1;405;1;1;0
1650;2;47;1;503;1;1;0
1640;3;47;1;503;1;1;0
1669;6;47;1;540;1;0;0
1660;3;47;1;550;1;1;0
1666;2;47;1;600;1;0;0
1622;2;47;1;610;1;1;0
1655;3;47;1;684;1;1;0
1653;7;47;1;850;1;1;0
1528;3;48;1;67;0;1;0
1533;2;48;1;80;0;1;0
1522;1;48;0;100;0;1;0
1530;1;48;1;122;0;0;0
1532;3;48;1;128;0;1;0
1513;2;48;1;128;0;1;0
1509;1;48;1;129;0;1;0
1505;2;48;1;150;0;1;0
1525;4;48;1;167;0;1;0
1514;1;48;1;170;0;1;0
1510;2;48;1;187;0;0;0
1519;1;48;1;194;0;1;0
1504;2;48;1;200;0;1;0
1508;6;48;1;204;0;0;0
1520;2;48;1;222;0;0;0
1521;2;48;0;233;0;1;0
1511;1;48;1;250;0;1;0
1517;3;48;1;255;0;1;0
1518;2;48;1;263;0;1;0
1524;2;48;1;267;0;1;0
1516;2;48;1;278;0;1;0
1523;1;48;1;300;0;1;0
1529;2;48;1;313;0;1;0
1506;3;48;1;375;0;1;0
1512;3;48;1;417;0;1;0
1527;8;48;1;500;0;1;0
1526;2;48;1;510;0;0;0
1507;2;48;1;755;0;0;0
1515;4;48;1;800;0;1;0
1531;3;48;1;1200;0;0;0
1567;1;48;1;0;1;0;0
1543;2;48;1;0;1;1;0
1553;2;48;1;0;1;1;0
1560;2;48;1;0;1;1;0
1561;2;48;1;0;1;1;0
1550;3;48;1;0;1;1;0
1568;5;48;1;0;1;1;0
1574;8;48;1;0;1;1;0
1572;8;48;1;0;1;1;0
1544;1;48;1;100;1;1;0
1554;2;48;1;100;1;1;0
1555;2;48;1;100;1;1;0
1557;2;48;1;100;1;1;0
1571;3;48;1;102;1;1;0
1575;1;48;1;103;1;1;0
1546;3;48;1;128;1;1;0
1570;3;48;1;148;1;1;0
1576;2;48;1;150;1;1;0
1549;2;48;1;170;1;1;0
1564;3;48;1;170;1;1;0
1536;2;48;1;190;1;1;0
1537;2;48;1;203;1;1;0
1566;3;48;1;233;1;1;0
1538;2;48;1;255;1;1;0
1548;2;48;1;255;1;1;0
1540;2;48;1;274;1;1;0
1545;2;48;1;300;1;1;0
1559;2;48;1;300;1;1;0
1562;7;48;1;300;1;1;0
1552;5;48;1;324;1;1;0
1563;2;48;1;333;1;1;0
1565;3;48;1;333;1;1;0
1539;4;48;1;340;1;1;0
1573;4;48;1;350;1;1;0
1569;2;48;1;510;1;0;0
1541;1;48;1;610;1;1;0
1542;1;48;1;610;1;1;0
1556;7;48;1;610;1;1;0
1551;4;48;1;767;1;1;0
1534;2;48;1;888;1;1;0
1547;2;48;1;1673;1;1;0
1558;7;48;1;1750;1;1;0
1535;8;48;1;2250;1;1;0
1442;2;49;1;0;0;1;0
1446;2;49;1;0;0;1;0
1455;1;49;0;28;0;1;0
1444;2;49;1;34;0;1;0
1451;1;49;1;40;0;1;0
1462;2;49;0;57;0;0;0
1461;2;49;1;79;0;1;0
1449;1;49;1;100;0;1;0
1432;2;49;1;150;0;1;0
1450;4;49;1;150;0;1;0
1463;3;49;1;160;0;1;0
1436;2;49;1;170;0;1;0
1430;3;49;1;170;0;1;0
1456;2;49;1;178;0;1;0
1452;2;49;1;183;0;1;0
1457;2;49;1;200;0;0;0
1447;2;49;1;202;0;1;0
1431;5;49;1;233;0;0;0
1437;3;49;1;245;0;1;0
1438;2;49;1;250;0;1;0
1435;3;49;1;255;0;1;0
1443;2;49;1;270;0;1;0
1453;3;49;1;280;0;1;0
1459;3;49;1;303;0;1;0
1445;5;49;1;362;0;1;0
1433;2;49;1;383;0;1;0
1434;3;49;1;432;0;1;0
1448;3;49;1;540;0;1;0
1460;6;49;1;558;0;1;0
1441;5;49;1;600;0;1;0
1464;5;49;1;605;0;1;0
1440;3;49;1;644;0;0;0
1458;4;49;1;655;0;1;0
1439;7;49;1;1200;0;1;0
1454;8;49;1;3733;0;1;0
1477;2;49;1;0;1;1;0
1480;2;49;1;0;1;1;0
1500;2;49;1;0;1;1;0
1498;3;49;1;0;1;1;0
1471;2;49;1;40;1;1;0
1473;3;49;1;50;1;1;0
1502;3;49;1;53;1;1;0
1491;2;49;1;69;1;1;0
1493;2;49;1;77;1;1;0
1476;2;49;1;103;1;1;0
1474;5;49;1;111;1;1;0
1492;5;49;1;117;1;1;0
1472;1;49;0;125;1;1;0
1478;2;49;1;125;1;0;0
1495;2;49;1;128;1;1;0
1486;1;49;1;138;1;1;0
1482;2;49;1;156;1;1;0
1501;2;49;1;168;1;1;0
1465;3;49;1;170;1;1;0
1475;2;49;1;175;1;1;0
1469;3;49;1;204;1;1;0
1499;4;49;1;225;1;1;0
1485;3;49;1;237;1;1;0
1467;3;49;1;250;1;1;0
1479;3;49;1;255;1;0;0
1503;2;49;1;300;1;0;0
1470;7;49;1;302;1;1;0
1497;3;49;1;306;1;1;0
1496;3;49;1;340;1;1;0
1484;4;49;1;340;1;1;0
1487;3;49;1;400;1;1;0
1488;4;49;1;500;1;1;0
1494;4;49;1;500;1;1;0
1490;8;49;1;500;1;1;0
1483;5;49;1;503;1;1;0
1489;3;49;1;510;1;1;0
1481;4;49;1;510;1;1;0
1466;3;49;0;633;1;1;0
1468;3;49;1;1503;1;1;0
1362;1;50;1;0;0;1;0
1363;1;50;1;0;0;1;0
1351;2;50;1;0;0;1;0
1371;2;50;1;0;0;1;0
1349;2;50;1;53;0;1;0
1374;2;50;1;53;0;1;0
1364;2;50;1;66;0;1;0
1367;4;50;1;73;0;1;0
1358;1;50;1;90;0;1;0
1350;2;50;1;100;0;1;0
1370;2;50;1;100;0;1;0
1373;2;50;1;120;0;1;0
1369;2;50;1;128;0;1;0
1366;3;50;1;136;0;1;0
1359;2;50;0;160;0;1;0
1372;3;50;1;170;0;1;0
1353;2;50;1;192;0;1;0
1355;2;50;1;200;0;1;0
1357;2;50;1;225;0;1;0
1365;2;50;1;242;0;1;0
1348;2;50;1;253;0;0;0
1360;1;50;1;340;0;1;0
1354;6;50;1;364;0;1;0
1368;2;50;1;369;0;1;0
1352;5;50;1;400;0;1;0
1361;2;50;1;524;0;1;0
1356;3;50;1;600;0;1;0
1375;7;50;1;622;0;0;0
1406;2;50;1;0;1;1;0
1413;2;50;1;0;1;1;0
1415;4;50;1;0;1;1;0
1382;7;50;1;0;1;1;0
1397;2;50;1;20;1;1;0
1383;2;50;1;28;1;1;0
1376;3;50;1;67;1;0;0
1418;2;50;0;78;1;1;0
1385;1;50;1;84;1;1;0
1410;2;50;0;100;1;0;0
1396;2;50;1;100;1;1;0
1384;2;50;1;102;1;1;0
1409;1;50;1;130;1;0;0
1391;2;50;1;150;1;1;0
1389;2;50;1;170;1;1;0
1428;5;50;1;188;1;1;0
1380;3;50;1;197;1;1;0
1377;2;50;1;200;1;1;0
1379;4;50;1;200;1;1;0
1417;1;50;1;205;1;1;0
1429;3;50;1;223;1;1;0
1388;1;50;1;250;1;1;0
1378;1;50;1;255;1;1;0
1381;3;50;1;255;1;1;0
1394;1;50;1;260;1;1;0
1411;2;50;1;300;1;1;0
1393;2;50;1;303;1;1;0
1427;3;50;1;318;1;1;0
1398;2;50;1;328;1;1;0
1408;1;50;1;340;1;1;0
1403;2;50;1;340;1;1;0
1421;2;50;1;340;1;1;0
1405;2;50;1;355;1;1;0
1423;3;50;1;357;1;1;0
1386;3;50;1;378;1;1;0
1422;2;50;1;388;1;1;0
1416;3;50;1;430;1;1;0
1390;3;50;1;500;1;1;0
1426;2;50;1;502;1;1;0
1392;2;50;1;528;1;1;0
1400;2;50;1;610;1;1;0
1401;2;50;1;610;1;1;0
1407;2;50;1;610;1;1;0
1395;3;50;0;610;1;1;0
1425;3;50;1;644;1;1;0
1412;2;50;1;667;1;1;0
1404;2;50;1;750;1;1;0
1424;7;50;1;800;1;0;0
1419;4;50;1;802;1;1;0
1402;7;50;1;950;1;1;0
1414;6;50;1;1075;1;1;0
1420;8;50;1;1155;1;0;0
1387;2;50;1;1333;1;1;0
1399;5;50;1;2000;1;1;0
1285;2;51;1;0;0;1;0
1300;3;51;1;0;0;1;0
1289;3;51;1;23;0;0;0
1301;2;51;1;39;0;1;0
1305;2;51;1;84;0;1;0
1280;1;51;1;100;0;0;0
1281;2;51;1;110;0;0;0
1272;2;51;1;112;0;1;0
1307;2;51;1;123;0;1;0
1296;1;51;1;123;0;1;0
1297;2;51;1;125;0;1;0
1304;2;51;1;160;0;1;0
1278;2;51;1;166;0;1;0
1303;3;51;1;175;0;1;0
1290;4;51;1;182;0;1;0
1295;2;51;1;200;0;1;0
1284;2;51;1;200;0;1;0
1291;4;51;1;200;0;1;0
1271;2;51;1;220;0;0;0
1274;5;51;1;250;0;1;0
1302;1;51;1;255;0;1;0
1306;2;51;1;255;0;1;0
1283;1;51;1;267;0;1;0
1276;2;51;1;275;0;1;0
1288;3;51;1;292;0;1;0
1299;2;51;1;336;0;1;0
1286;3;51;1;340;0;1;0
1279;3;51;1;342;0;1;0
1294;3;51;1;392;0;1;0
1293;2;51;1;458;0;1;0
1273;2;51;1;500;0;1;0
1282;8;51;1;500;0;1;0
1287;4;51;1;507;0;1;0
1298;3;51;1;615;0;1;0
1277;4;51;1;800;0;1;0
1275;3;51;1;813;0;1;0
1292;8;51;1;2750;0;1;0
1325;1;51;0;25;1;1;0
1344;1;51;1;33;1;1;0
1322;2;51;1;43;1;1;0
1347;5;51;1;43;1;1;0
1346;1;51;1;63;1;1;0
1331;2;51;1;89;1;1;0
1338;2;51;1;100;1;1;0
1339;2;51;1;102;1;1;0
1336;2;51;1;103;1;1;0
1343;1;51;1;106;1;1;0
1333;2;51;1;118;1;1;0
1323;1;51;1;125;1;1;0
1335;1;51;1;128;1;1;0
1319;5;51;1;128;1;1;0
1327;8;51;1;167;1;1;0
1345;4;51;1;170;1;0;0
1321;3;51;1;175;1;1;0
1328;7;51;1;175;1;1;0
1337;2;51;1;207;1;1;0
1317;1;51;1;210;1;1;0
1312;1;51;1;227;1;0;0
1318;2;51;1;243;1;1;0
1311;2;51;1;255;1;1;0
1313;2;51;1;292;1;1;0
1324;2;51;1;293;1;1;0
1342;2;51;1;300;1;0;0
1308;5;51;1;300;1;1;0
1329;2;51;1;330;1;1;0
1332;2;51;1;340;1;0;0
1326;6;51;1;340;1;1;0
1330;2;51;1;350;1;1;0
1314;3;51;1;400;1;1;0
1316;3;51;1;425;1;1;0
1310;3;51;0;500;1;1;0
1320;6;51;1;503;1;0;0
1340;5;51;1;550;1;0;0
1309;4;51;1;622;1;1;0
1334;1;51;1;678;1;1;0
1315;3;51;1;902;1;1;0
1341;5;51;1;1150;1;1;0
1205;2;52;1;0;0;1;0
1210;2;52;1;0;0;1;0
1215;2;52;1;0;0;1;0
1219;2;52;1;0;0;1;0
1211;5;52;1;0;0;1;0
1222;2;52;1;20;0;1;0
1214;2;52;1;21;0;1;0
1221;1;52;1;38;0;1;0
1206;2;52;1;67;0;1;0
1218;2;52;1;72;0;1;0
1231;1;52;1;85;0;1;0
1224;2;52;1;89;0;1;0
1212;2;52;1;110;0;1;0
1220;1;52;1;170;0;1;0
1225;2;52;1;170;0;0;0
1228;2;52;1;170;0;1;0
1207;3;52;1;170;0;0;0
1216;5;52;1;175;0;1;0
1209;1;52;1;200;0;1;0
1226;2;52;1;200;0;1;0
1227;2;52;1;250;0;1;0
1229;3;52;1;253;0;1;0
1203;2;52;1;255;0;1;0
1204;2;52;1;428;0;0;0
1217;3;52;1;510;0;1;0
1230;3;52;1;533;0;1;0
1213;5;52;1;700;0;1;0
1208;2;52;1;755;0;1;0
1223;7;52;1;883;0;0;0
1255;2;52;0;0;1;1;0
1245;2;52;1;0;1;1;0
1256;2;52;1;0;1;1;0
1260;3;52;1;0;1;0;0
1244;3;52;1;0;1;1;0
1258;3;52;1;0;1;1;0
1268;2;52;1;11;1;1;0
1262;2;52;1;20;1;1;0
1238;1;52;1;36;1;1;0
1239;2;52;1;44;1;1;0
1246;4;52;1;66;1;1;0
1247;2;52;1;71;1;1;0
1257;4;52;1;85;1;1;0
1237;1;52;1;100;1;1;0
1236;7;52;1;150;1;1;0
1232;1;52;1;170;1;1;0
1234;2;52;1;170;1;1;0
1267;3;52;1;170;1;1;0
1248;1;52;1;175;1;1;0
1250;2;52;1;200;1;1;0
1253;2;52;1;200;1;1;0
1261;2;52;1;200;1;1;0
1251;3;52;1;255;1;1;0
1233;2;52;1;293;1;1;0
